cph,easting,northing,cattle,pigs,sheep,goats,deer
31/69/10,383300,579200,94,0,1936,0,0
31/69/23,377200,576100,71,0,469,0,0
31/69/30,382100,575600,98,0,795,0,0
31/69/32,375100,575800,51,0,1410,0,30
31/69/35,384300,576100,300,0,1002,0,0
31/69/36,379800,576900,0,0,228,1,0
31/69/39,386400,576100,140,0,1021,0,0
31/69/44,375100,579300,31,0,0,0,0
31/69/52,382956,576258,62,0,133,0,0
31/69/53,382900,580000,105,0,1503,0,0
31/69/62,383900,577900,92,0,1092,0,0
31/69/64,386442,576790,76,0,0,0,0
31/69/72,377500,574200,10,4,0,0,0
31/69/80,380800,577400,0,0,71,0,0
31/69/81,378900,576400,84,0,338,0,0
31/69/107,385700,577900,16,0,53,0,0
31/69/108,386518,576786,59,0,0,0,0
31/69/109,376300,575300,0,0,20,0,0
31/69/110,380400,577300,23,0,0,0,0
31/69/112,381500,577300,1,0,13,1,0
31/73/4,387800,578400,9,0,151,0,0
31/73/14,390100,578900,326,0,2075,0,0
31/73/15,385800,578900,96,0,2197,0,0
31/73/16,388800,583800,297,0,3205,0,0
31/73/17,388100,583700,2,0,54,0,0
31/73/20,388900,580100,64,0,646,0,0
31/73/22,389500,582000,196,0,1843,0,0
31/73/23,387700,581600,376,0,2738,0,0
31/73/26,392663,581635,177,0,1278,0,0
31/73/27,388800,579500,87,0,790,0,0
31/73/30,387815,578165,0,0,18,0,0
31/73/31,388500,578300,142,0,753,0,0
31/73/35,387400,580600,112,0,879,0,0
31/73/39,388700,577400,0,0,473,0,0
31/73/61,387500,578300,63,0,841,0,0
31/73/66,393100,580900,148,0,1257,0,0
31/73/69,391001,581947,44,0,346,0,0
31/73/70,387099,580503,216,0,2205,0,0
31/73/71,393000,580000,62,0,674,0,0
31/73/72,391300,581800,107,0,1337,0,0
31/177/3,369500,558600,109,0,755,0,0
31/177/4,370900,558800,128,0,926,0,0
31/177/5,372900,558900,173,0,1413,0,0
31/177/6,373200,559300,142,0,905,0,0
31/177/8,370100,558700,55,0,182,0,0
31/177/10,370700,559600,284,0,1985,0,0
31/177/13,371500,558500,81,0,471,0,0
31/177/33,367500,559400,0,0,177,0,0
31/177/36,370623,558515,177,0,1662,0,0
31/177/37,367900,556900,1,0,500,0,0
31/177/39,368600,557200,22,0,137,0,0
31/177/42,366900,558700,0,0,104,0,0
31/177/45,368600,558200,61,0,2419,0,0
31/177/46,368700,559300,102,0,537,0,0
31/177/47,368500,559600,213,0,1060,0,0
31/177/50,369292,557954,24,0,67,0,0
31/177/51,372362,558157,0,0,88,0,0
31/178/1,368300,562000,157,0,0,0,0
31/178/2,368200,562400,174,0,735,0,0
31/178/3,368700,560600,0,0,866,0,0
31/178/5,368600,560300,92,0,402,0,0
31/178/9,366700,560400,38,0,573,0,0
31/178/11,366400,561300,0,0,4,0,0
31/178/14,366100,561200,100,0,857,0,0
31/178/16,365508,562087,89,0,952,0,0
31/178/23,369500,561300,102,0,573,0,0
31/178/27,369100,563100,154,0,1498,0,0
31/178/33,369200,560900,15,0,108,0,0
31/178/34,369800,562500,81,0,731,0,0
31/179/1,367800,565700,230,0,1642,0,0
31/179/14,370900,565100,0,0,311,26,0
31/179/25,371100,565700,8,0,133,0,0
31/179/43,369600,564300,221,0,765,0,0
31/179/57,370600,565900,26,0,221,0,0
31/179/58,369400,565600,146,0,654,0,0
31/179/63,371156,564890,5,0,39,0,0
31/179/66,370600,565800,0,0,33,0,0
31/179/67,371900,564300,59,0,814,0,0
31/179/131,369800,563500,0,0,32,0,0
31/179/132,368996,565511,0,0,330,0,0
31/179/9016,369900,563500,75,0,308,0,0
31/180/1,365100,560100,160,0,1569,0,0
31/180/5,365263,558963,80,0,82,0,0
31/180/17,365280,558917,0,0,689,0,0
31/180/18,365990,558620,0,0,34,0,0
31/181/7,375700,568900,97,0,1301,0,0
31/181/14,368300,574500,83,0,1605,0,0
31/181/17,377300,564800,0,0,192,0,0
31/181/21,375900,564500,44,0,346,0,0
31/181/22,376138,566769,246,0,1053,0,0
31/181/26,374500,566900,113,0,1783,1,0
31/181/28,374800,567200,64,0,1070,0,0
31/181/32,375700,564200,0,0,0,1,0
31/181/36,375900,565900,8,0,195,0,0
31/181/38,377000,564900,100,0,597,0,0
31/181/44,375800,567100,0,0,115,0,0
31/181/59,376000,564900,44,0,190,0,0
31/181/87,376300,565900,0,0,31,4,0
31/185/1,373700,568300,115,0,875,0,0
31/185/5,374900,563700,71,0,0,0,0
31/185/8,372900,565500,0,0,133,0,0
31/185/19,374100,565300,84,0,1165,0,0
31/185/26,372900,564100,400,0,4778,0,0
31/185/33,373800,563900,5,0,52,0,0
31/185/40,373600,564400,239,0,950,0,0
31/185/45,373531,570019,55,0,650,0,0
31/186/1,371700,563100,214,0,1846,0,0
31/186/3,371400,563200,95,0,0,0,0
31/186/4,373900,563300,103,0,1410,0,0
31/186/5,372700,559800,90,0,1279,0,0
31/186/6,370700,560000,74,0,954,0,0
31/186/7,371500,560100,2,0,46,0,0
31/186/10,372700,563300,73,0,0,0,0
31/186/12,378100,555200,133,0,927,0,0
31/186/13,376600,554700,162,0,1894,0,0
31/186/15,377800,557200,102,0,975,0,0
31/186/16,377900,557700,82,0,897,0,0
31/186/17,377200,558200,70,0,1031,0,0
31/186/18,378800,558700,328,0,954,0,0
31/186/21,378100,560200,284,0,1555,0,0
31/186/24,377300,558900,307,0,2319,0,0
31/186/26,376648,557506,304,0,3355,0,0
31/186/32,374290,551795,17,0,0,0,0
31/186/33,378662,560738,0,0,228,0,0
31/186/34,375752,559138,0,0,5,0,0
31/188/2,364100,566400,23,0,240,0,0
31/188/4,364100,564700,145,0,1549,0,0
31/188/9,365900,566200,527,0,2929,0,0
31/188/12,367500,568600,74,0,1489,0,0
31/188/13,367770,569065,39,0,584,0,0
31/188/17,364578,566045,32,15,8,0,0
31/188/20,364200,568400,222,0,1264,0,0
31/188/21,364900,567100,164,0,1017,0,0
31/188/26,370500,569200,206,0,1577,0,0
31/188/29,362900,564300,228,0,2717,0,0
31/188/47,362400,564900,0,0,15,0,0
31/188/48,364500,566300,29,0,271,0,0
31/188/7000,363598,566304,0,0,51,0,0
31/192/7,426100,588200,10,0,38,2,0
31/192/31,424400,587000,10,0,714,0,0
31/192/34,421500,582500,0,0,296,0,0
31/192/73,423900,586800,0,0,20,0,0
31/192/75,421900,586500,29,0,0,0,0
31/192/89,426800,583400,36,0,99,0,0
31/192/93,428400,583000,13,0,0,0,0
31/192/95,428000,585300,114,0,0,0,0
31/192/101,423900,585200,44,0,0,0,0
31/193/23,410000,577600,0,0,1384,0,0
31/193/24,407100,576500,458,0,2252,0,0
31/193/25,407900,576100,545,0,1928,0,0
31/193/26,407723,575797,0,0,6,0,0
31/193/29,411800,576600,94,0,1101,0,0
31/193/30,410900,576400,115,0,0,0,0
31/193/40,409900,581300,0,0,3,0,0
31/193/41,410272,580380,0,0,1018,0,0
31/193/47,410400,582800,134,0,497,0,0
31/193/51,411300,579600,181,0,695,0,0
31/193/56,410800,581900,0,0,1104,0,0
31/193/59,407000,582400,8,0,1370,0,0
31/193/65,411100,577400,0,0,830,0,0
31/193/7000,408700,578500,0,0,139,0,0
31/216/37,427800,591800,3,0,0,0,0
31/224/1,408751,587050,0,0,306,0,0
31/224/3,407922,585391,0,0,8,0,0
31/224/4,410500,587800,66,0,773,0,0
31/224/10,410500,585000,3,0,1235,0,0
31/224/13,409258,586009,179,0,1114,0,0
31/224/24,410128,587243,186,0,700,0,0
31/224/25,408200,585100,77,0,0,0,0
31/224/26,408059,586418,0,0,851,0,0
31/224/27,407818,585681,0,0,30,1,0
31/227/21,417600,587300,93,0,969,0,0
31/227/22,416400,588900,0,44,1065,1,0
31/227/24,420200,591300,400,2030,0,0,0
31/228/14,422400,585400,3,0,0,0,0
31/228/18,422200,585700,4,0,0,0,0
31/233/5,423500,589400,6,0,27,0,0
31/233/6,423400,589100,125,0,354,0,0
31/233/20,421144,588831,3,0,30,0,0
31/233/21,422400,589800,0,0,38,0,0
31/238/2,411100,583000,81,0,957,0,0
31/238/4,414758,584242,65,0,260,0,0
31/238/25,412300,585700,97,0,1089,0,0
31/239/5,416400,585500,0,0,530,0,0
31/239/36,418400,585800,25,0,188,0,0
31/239/40,417200,585100,0,0,842,0,0
31/239/41,416779,582758,44,0,0,0,0
31/241/14,418554,586574,156,0,448,0,0
31/241/74,418600,585100,0,0,35,0,0
31/241/85,421014,585387,0,0,19,0,0
31/241/88,419277,584665,255,0,1407,0,0
31/241/89,419594,585448,0,0,5,0,0
31/241/92,419900,586500,58,0,442,0,0
31/243/5,411800,590200,229,0,600,0,0
31/243/6,410200,590500,0,0,500,0,0
31/243/21,408600,588200,0,0,434,0,0
31/243/23,407500,588900,178,0,1738,0,0
31/243/25,412000,589500,27,0,1081,0,0
31/243/26,411940,591780,234,0,1370,0,0
31/243/31,413200,589600,0,0,18,0,0
31/243/35,408017,590035,0,0,60,0,0
31/243/36,410290,589698,0,0,0,22,0
31/243/40,411935,590733,0,0,23,0,0
31/243/42,406100,588100,0,0,150,0,0
31/243/43,413341,589667,7,0,0,0,0
31/243/44,406983,588295,0,2,5,0,0
31/251/6,408500,591800,280,0,2111,0,0
31/255/3,422208,586515,237,0,900,0,0
31/255/5,423303,587406,5,0,0,0,0
31/255/20,422600,587200,0,0,0,2,0
31/275/3,422400,591700,102,0,553,0,0
31/275/4,423000,591300,42,0,249,0,0
31/276/3,401400,584900,249,0,1233,0,0
31/276/8,403900,586400,0,0,23,0,0
31/276/12,404700,586700,0,0,106,0,0
31/276/22,402200,586800,24,0,928,0,0
31/276/23,401200,585800,113,0,1368,0,0
31/276/30,406000,585100,85,0,650,0,0
31/276/35,407449,584428,215,0,1949,0,0
31/280/5,413500,581000,70,0,160,0,0
31/280/13,412800,579900,252,0,461,0,0
31/280/37,413500,578800,13,0,0,0,0
31/280/39,412300,578100,44,0,247,0,0
31/280/41,416800,578700,398,0,4707,0,0
31/280/43,411500,582000,66,0,667,0,0
31/280/50,414000,581000,19,0,0,0,0
31/280/52,411900,581200,0,0,157,0,0
31/280/53,413100,581300,0,0,87,0,0
31/337/1,394200,566900,168,0,1225,0,0
31/337/3,393600,565200,8,0,36,0,0
31/337/6,394200,567100,44,0,0,0,0
31/337/14,393095,566492,90,0,170,0,0
31/337/25,392100,567800,89,0,0,0,0
31/337/28,393000,567400,101,13,0,0,0
31/337/29,394648,566941,56,0,1110,0,0
31/337/31,392900,565300,20,0,33,0,0
31/337/36,394763,568118,0,0,707,0,0
31/338/15,382400,558900,34,0,0,0,0
31/338/19,382800,558200,0,0,11,0,0
31/338/26,381500,557900,88,0,0,0,0
31/338/28,381700,557700,59,0,418,0,0
31/338/32,382000,557900,20,0,0,0,0
31/338/45,386129,549674,71,0,377,0,0
31/338/47,381701,554465,37,0,2350,0,0
31/338/55,380300,557700,72,0,0,0,0
31/338/59,383400,559900,149,0,1875,0,0
31/338/65,385200,545900,0,0,15,0,0
31/338/67,384700,547200,124,0,1813,0,0
31/338/75,384000,546700,59,0,797,0,0
31/338/107,380400,557000,66,0,67,0,0
31/338/108,381100,557100,53,0,0,0,0
31/338/113,378800,556900,58,0,353,0,0
31/338/114,380400,556400,175,0,431,0,0
31/338/120,380800,555500,138,0,594,0,0
31/338/122,381200,555400,0,0,56,0,0
31/338/159,381890,551571,170,0,861,0,0
31/338/164,384400,554700,30,0,268,7,0
31/338/183,383800,554700,123,0,0,0,0
31/338/185,383500,553400,74,0,1141,0,0
31/338/191,382800,554500,4,0,0,0,0
31/338/199,383100,553600,33,0,356,0,0
31/338/201,383400,552200,82,0,800,0,0
31/338/202,383300,552100,39,0,423,0,0
31/338/203,383400,552500,79,0,532,0,0
30/621/9214,420600,564400,41,0,0,0,0
31/338/209,383900,551700,151,0,1613,0,0
31/338/212,385900,545400,104,0,2564,0,0
31/338/217,383700,550600,11,0,82,0,0
32/9/9003,372200,587500,12,0,0,0,0
31/338/220,384700,550300,0,0,40,0,0
31/338/222,384400,551600,11,0,676,0,0
32/14/9004,372200,587500,25,0,0,0,0
31/338/223,385300,545300,60,0,1651,0,0
31/338/224,384800,552100,3,0,344,0,0
31/338/228,383348,549931,0,0,296,0,0
31/338/235,384000,550300,0,0,148,0,0
31/338/242,384400,548600,29,0,123,3,0
31/338/246,383400,547900,21,0,0,0,0
31/338/258,383800,548300,177,0,736,0,0
31/338/274,378300,556500,92,0,406,0,0
31/338/290,385300,548200,119,0,1350,0,0
31/338/336,381600,556100,87,0,290,0,0
31/338/350,384824,545725,0,0,27,0,0
31/338/355,383000,551500,0,0,54,0,0
31/338/356,381500,558800,0,0,6,0,0
31/338/357,380400,555900,0,0,14,0,0
31/338/361,383600,547900,5,0,194,0,0
31/338/363,384100,547400,0,0,7,3,0
31/338/366,379500,558000,19,0,345,0,0
31/338/368,384600,548300,0,0,8,2,0
31/338/372,384000,548300,0,0,30,0,0
31/338/374,383800,553400,0,0,190,0,0
31/338/376,384000,552500,0,0,4,0,0
31/338/377,383700,550100,0,0,22,0,0
31/338/9033,380500,555900,0,0,5,0,0
31/346/10,402200,560500,0,0,831,0,0
31/346/13,400178,560867,14,0,0,0,0
31/346/15,401100,560200,38,0,312,0,0
31/346/18,400500,561300,18,0,369,0,0
31/346/20,400000,561000,15,0,129,0,0
31/346/9006,400882,560471,2,0,17,0,0
31/347/3,404500,558500,198,0,430,0,0
31/347/28,403300,560000,180,0,13,0,0
31/347/30,404000,560000,52,0,0,0,0
31/347/34,404200,559300,160,0,498,0,0
31/347/42,402700,559600,168,0,283,0,0
31/347/46,404200,559400,127,0,0,0,0
31/347/79,404900,559200,130,0,452,0,0
31/347/81,406300,558700,140,0,1555,0,0
31/347/82,406200,561700,0,0,4004,0,0
31/347/83,406500,557700,76,0,398,0,0
31/348/2,403227,566241,87,0,2925,0,0
31/348/4,405222,563654,288,0,0,0,0
31/348/5,404900,564300,36,7,217,0,0
31/348/26,401940,562818,192,0,1897,0,0
31/348/27,403400,565300,99,0,0,0,0
31/348/30,403800,564100,68,0,703,0,0
31/348/35,403700,567000,60,0,128,0,0
31/348/39,404200,566600,83,0,0,0,0
31/348/43,402900,563300,0,0,2203,0,0
31/348/48,403700,562700,318,0,0,0,0
31/348/49,405600,565300,0,0,29,0,0
31/348/7001,403700,562600,9,0,0,0,0
31/348/7002,405222,564779,4,0,483,0,0
31/350/3,392200,574200,77,0,1146,0,0
31/350/4,390200,580300,476,0,3429,0,0
31/350/5,390600,574900,114,0,650,0,0
31/350/8,390431,575024,69,0,616,0,0
31/350/13,390700,577200,180,0,1903,0,0
31/350/14,391300,579900,0,0,105,0,0
31/350/15,389100,577600,209,0,849,0,0
31/350/21,397642,574963,274,0,1553,0,0
31/350/25,395300,575600,165,0,629,0,0
31/350/27,395100,575400,76,0,859,0,0
31/350/29,394000,573400,100,0,1326,0,0
31/350/30,395800,576700,164,0,1767,0,0
31/350/31,394000,577600,227,0,3102,0,0
31/350/32,392800,573300,139,0,1557,0,0
31/350/35,394500,574900,205,0,1526,0,0
31/350/37,391800,579300,169,0,1174,0,0
31/350/39,395700,572800,21,0,1418,0,0
31/350/49,388800,576000,2,0,2440,0,0
31/350/53,391800,573600,0,0,291,0,0
31/350/59,392500,573500,238,0,2045,0,0
31/350/92,390000,575000,0,10,0,0,0
31/350/94,389800,574700,120,0,871,0,0
31/353/22,398200,562900,10,0,114,0,0
31/353/37,399500,562500,60,0,1014,0,0
31/353/38,399100,560900,0,12,0,0,0
31/353/77,400900,566000,248,0,1372,0,0
31/353/85,400100,566400,0,0,25,0,0
31/353/87,397500,563600,0,0,994,0,0
31/353/88,396700,563600,0,0,75,0,0
31/353/91,398684,569855,296,0,1321,0,0
31/353/114,397500,562500,0,0,1191,0,0
31/353/116,396708,561361,0,0,21,0,0
31/353/117,398700,562000,0,0,82,0,0
31/353/123,395479,560004,0,0,57,0,0
31/353/124,399300,564300,5,0,0,0,0
31/353/7000,398900,564500,0,0,14,0,0
31/361/1,400300,570100,76,0,460,0,0
31/361/2,400700,570400,113,0,256,0,0
31/361/9,402852,568149,6,0,0,0,0
31/361/10,401500,572700,333,0,2319,0,0
31/361/19,398900,572500,90,0,1027,0,0
31/361/21,399200,571800,179,0,792,0,0
31/361/22,400600,573200,0,0,2196,0,0
31/361/27,402400,568900,57,0,612,0,0
31/361/39,397900,576700,83,0,551,0,0
31/361/42,400200,568500,71,0,1051,0,0
31/361/47,397800,572600,47,0,633,0,0
31/361/9004,401814,569774,6,0,0,0,0
31/367/1,380200,564900,101,0,665,0,0
31/367/4,381600,565000,3,0,1897,0,0
31/367/11,383200,565500,0,0,23,0,0
48/277/9003,467700,497200,2,0,0,0,0
31/367/25,384700,564800,145,0,1006,0,0
31/367/26,384500,565500,84,0,197,0,0
31/367/29,383800,565200,143,0,504,0,0
48/369/9005,398000,497700,3,0,0,0,0
31/367/30,385200,565200,308,0,1353,0,0
48/373/9048,398000,497700,83,0,0,0,0
31/367/42,383700,564600,60,0,515,0,0
31/367/45,383200,563200,0,0,101,0,0
31/367/57,382600,560800,271,21,3305,0,0
31/367/64,385200,563400,215,0,1509,0,0
31/367/67,380700,561700,63,0,423,0,0
31/367/69,380800,562300,146,0,530,0,0
31/367/71,379800,562200,41,0,305,0,0
31/367/72,380500,561000,25,0,708,0,0
31/367/76,381800,562300,264,0,1225,0,0
31/367/79,381000,563800,89,0,512,0,0
31/367/134,380500,564300,232,0,620,0,0
31/367/135,382800,565200,84,0,0,0,0
31/367/140,389900,565400,0,0,1106,0,0
31/367/143,388000,566700,250,0,1582,0,0
31/367/144,388700,566600,227,0,0,0,0
31/367/153,381000,562600,7,0,0,0,0
31/367/163,381128,568099,390,0,586,0,0
31/367/164,383000,565100,0,0,10,0,0
31/367/165,382400,564000,3,0,0,0,0
31/367/168,383800,564600,0,2,0,0,0
31/368/1,400268,554869,102,0,1055,0,0
31/368/7,400800,556400,5,0,0,0,0
31/368/9,402022,554757,539,0,0,0,0
31/368/21,401700,555000,164,0,1175,0,0
31/368/24,399000,554700,260,0,3047,0,0
31/368/25,402000,552400,208,0,1525,0,0
31/368/26,404169,557101,0,0,626,0,0
31/368/28,403000,557900,27,0,1103,0,0
31/368/30,404400,557500,145,0,776,0,0
31/368/31,402668,555259,279,0,1816,0,0
31/368/32,402000,557000,212,0,1135,0,0
31/368/37,401000,558600,16,0,361,0,0
31/368/7000,400800,557500,61,0,0,0,0
31/369/3,409000,557600,290,0,0,0,0
31/369/9,409000,558900,135,0,1306,0,0
31/369/11,407900,559200,253,0,0,0,0
31/369/12,408500,559500,186,0,1579,0,0
31/369/13,407200,559100,342,0,0,0,0
31/369/18,410800,560400,0,0,568,0,0
31/371/27,389546,562182,0,0,1073,0,0
31/371/28,394500,562500,91,0,620,0,0
31/371/37,391000,562000,0,0,1868,0,0
31/371/38,389700,562300,198,0,944,0,0
31/371/42,392976,563041,349,0,0,0,0
31/371/45,389500,562900,0,0,760,0,0
31/371/46,390300,563300,156,0,228,0,0
31/371/47,390600,563400,58,0,841,0,0
31/371/51,390800,564300,38,0,159,0,0
31/371/54,393700,564600,18,0,0,0,0
31/371/55,392100,563000,10,0,0,0,0
31/371/58,392700,562600,50,0,592,0,0
31/371/66,391600,563300,22,0,50,0,0
31/371/73,392400,562200,32,0,82,0,0
31/371/168,390087,562897,4,0,0,0,0
31/371/173,391100,565200,82,0,482,0,0
31/371/175,391698,562927,63,0,0,0,0
31/371/183,390176,564330,40,0,321,0,0
31/371/184,392172,564717,9,0,489,0,0
31/371/190,391000,563100,16,0,143,0,0
31/371/194,391530,563002,0,0,1,0,0
31/371/198,391600,563200,7,0,32,0,0
31/371/199,391300,563900,3,0,0,0,0
31/371/202,393067,563848,21,1,0,0,0
31/371/206,393417,564596,17,0,166,0,0
31/371/217,394175,562444,5,0,0,0,0
31/371/7003,393039,564665,248,0,2129,0,0
31/371/9075,393216,561849,0,0,525,0,0
31/372/10,391800,552900,0,0,23,0,0
31/372/19,387950,554369,181,0,1389,0,0
31/372/38,393265,554299,171,0,966,0,0
31/372/80,390500,549300,0,0,1150,0,0
31/372/81,391800,553400,0,0,0,2,0
31/372/85,391662,555641,0,0,177,0,0
31/372/87,392000,554300,231,0,1853,0,0
31/372/88,389600,554600,0,0,1412,0,0
31/372/93,387248,553276,0,0,51,0,0
31/372/94,391620,554572,0,0,136,0,0
31/373/12,393800,560800,0,0,148,0,0
31/373/15,392500,560900,0,33,6,0,0
31/373/16,395126,559312,0,0,1358,0,0
31/373/21,392000,561000,125,0,1277,0,0
31/373/34,394200,561700,126,0,393,0,0
31/373/68,390800,560900,250,0,1585,0,0
31/373/72,388500,560800,157,0,2034,0,0
31/373/73,388700,560700,174,0,1729,0,0
31/373/77,391800,560200,114,0,1540,0,0
31/373/82,393590,559809,0,0,1093,0,0
31/373/93,392500,559600,0,1103,0,0,0
31/377/19,408258,565471,474,0,0,0,0
31/377/42,406200,565900,352,0,0,0,0
31/377/43,409400,566000,0,0,126,0,0
31/377/44,404900,567200,0,0,827,0,0
31/377/46,406100,567500,28,0,0,0,0
31/377/47,407500,565400,281,0,0,0,0
31/378/2,392100,571300,34,0,156,2,0
31/378/17,392400,571900,166,0,570,0,0
31/378/18,390200,572700,401,0,373,0,0
31/378/19,390900,573000,15,0,310,0,0
31/378/23,391445,572595,81,0,1377,0,0
31/378/7001,390700,571100,1,0,112,0,0
31/386/14,384500,568100,269,0,1534,0,0
31/386/30,387977,568861,0,0,532,0,0
31/386/51,385000,568700,0,0,0,1,0
31/392/2,407000,563800,0,0,284,0,0
31/392/4,406300,564700,32,0,0,0,0
31/392/8,406700,564000,4,0,0,0,0
31/392/11,408000,563900,4,0,54,0,0
31/392/14,406500,563600,2,0,10,0,0
31/392/15,407100,563900,2,0,0,0,0
31/394/3,410900,563500,48,0,0,0,0
31/394/46,407500,561600,137,0,71,0,0
31/394/47,407200,560200,29,0,0,0,0
31/394/48,408000,561100,0,0,51,0,0
31/394/53,407000,561000,14,0,0,0,0
31/394/55,408800,561300,226,0,768,0,0
31/394/60,407300,562500,0,0,64,0,0
31/394/66,407400,562700,63,0,485,0,0
31/394/71,408000,562200,0,0,95,0,0
31/398/2,395300,565200,34,0,0,0,0
31/398/15,397100,565200,0,0,4288,0,0
31/399/2,398400,552200,86,0,1298,0,0
31/399/3,397400,551200,284,0,1859,0,0
31/399/4,396100,550500,45,0,509,2,0
31/401/3,387200,575800,280,0,1267,0,0
31/401/5,386700,573900,77,0,1064,0,0
31/401/13,382200,573700,69,0,1616,0,0
31/401/17,386500,573300,172,0,2515,0,0
31/401/18,381800,571500,46,0,1302,0,0
31/401/21,386800,572800,155,0,483,0,0
31/401/22,386600,572600,55,0,520,0,0
31/401/23,384700,572700,143,0,1285,0,0
31/401/25,385900,572400,5,0,110,0,0
31/401/30,387900,574200,503,0,2096,0,0
31/401/40,387700,573300,32,0,282,0,0
31/401/41,385200,572800,24,0,142,0,0
31/401/42,380989,574992,0,0,70,0,0
31/402/6,396900,556900,115,0,220,0,0
31/402/8,395800,558000,0,20,199,0,0
31/402/11,398300,558600,40,0,419,0,0
31/402/22,396900,558800,10,0,1452,0,0
31/402/27,397500,557700,87,0,0,0,0
31/402/28,396100,556800,290,0,1092,0,0
31/402/34,398100,559000,312,0,0,0,0
31/402/35,398700,558900,5,0,630,0,0
31/402/37,399400,560500,107,0,182,0,0
31/402/38,398600,556800,45,0,62,0,0
31/402/40,398200,557900,116,0,1344,0,0
31/402/41,398700,560000,77,0,848,0,0
31/402/49,396000,557500,210,0,1150,0,0
31/402/53,396000,556700,31,0,0,0,0
31/402/71,396300,558300,64,0,195,0,0
31/402/92,398400,557400,165,0,0,0,0
31/402/106,396500,556000,36,0,386,1,0
31/402/108,396400,556500,7,0,161,0,0
31/402/109,397700,556900,46,0,781,0,0
31/407/6,391800,568800,210,0,409,0,0
31/407/13,392200,570100,31,0,545,0,0
31/407/16,391500,569100,28,0,86,0,0
31/407/24,394659,571782,123,0,1353,0,0
31/407/25,395200,571300,252,0,1574,0,0
31/407/26,396100,569800,346,0,3095,0,0
31/407/27,398300,570800,7,0,699,0,0
31/407/28,393800,571200,263,0,847,2,0
31/407/29,393900,571200,111,0,425,0,0
31/407/31,393600,569400,46,0,632,0,0
31/407/32,392900,568600,289,0,5508,0,0
31/407/34,397200,571700,132,0,1343,0,0
31/407/38,393000,569200,41,0,66,0,0
31/407/40,393100,570100,7,0,103,0,0
31/407/41,392500,570000,0,0,96,0,0
31/407/42,394778,570849,282,0,0,0,0
31/409/6,391100,567200,256,0,1460,0,0
31/411/1,378400,554400,0,0,35,0,0
31/411/9,377200,550700,88,0,767,0,0
31/411/11,378900,548800,214,0,1806,0,0
31/411/15,377200,550900,0,0,15,0,0
31/411/16,378860,552299,126,0,3309,0,0
31/411/20,377700,550300,165,0,1330,0,0
31/411/21,377000,550400,13,0,190,0,0
31/411/32,380400,547300,235,0,4152,0,0
31/411/44,380200,547600,65,0,1359,0,0
31/411/55,378700,551600,9,0,125,2,0
31/411/77,380500,548900,11,0,475,0,0
31/411/78,378900,551300,0,0,47,0,0
31/411/91,378200,553300,86,0,1498,0,0
31/414/2,407300,557200,0,0,0,1,0
31/414/6,407200,557300,31,0,268,0,0
31/414/7,405200,556400,268,0,976,4,0
31/414/9,407900,556800,0,0,803,0,0
31/414/22,409000,555000,36,0,96,0,0
31/414/24,409200,555400,216,0,969,0,0
31/414/25,403500,553900,206,0,402,0,0
31/414/26,408500,555900,50,0,504,0,0
31/414/45,407000,551900,32,0,175,0,0
31/414/46,405600,549800,8,0,26,0,0
31/414/49,403900,551000,153,0,0,0,0
31/414/63,406900,553800,93,0,193,0,0
31/414/64,406790,557867,15,0,113,0,0
31/414/70,404900,553900,117,0,1121,0,0
31/414/72,403900,553700,74,0,610,0,0
31/414/86,404600,555500,27,0,130,0,0
31/414/94,409400,555700,0,0,52,2,0
31/439/11,402600,591400,183,0,1278,0,0
31/452/1,403700,590900,111,0,1628,0,0
31/452/3,404500,587300,18,0,178,0,0
31/452/4,403400,589200,205,0,1256,0,0
31/452/8,404500,590900,209,0,2334,0,0
31/452/10,400500,588900,439,0,3299,0,0
31/452/12,401300,589800,210,0,1970,0,0
31/452/13,402000,589200,80,0,1975,0,0
31/452/17,402500,588500,347,0,1167,0,0
31/452/20,404400,588600,82,0,679,0,0
31/452/21,404900,588500,0,0,74,0,0
31/452/24,405100,589700,4,0,0,0,0
31/452/26,405100,589400,0,0,25,0,0
31/480/2,413400,566600,169,0,0,0,0
31/480/6,412500,567700,0,567,0,0,0
31/480/9,414203,567733,21,0,0,0,0
31/480/13,414100,569400,117,0,0,0,0
31/480/15,413900,568900,230,0,8,0,0
31/480/18,413600,568300,11,0,0,0,0
31/480/31,411800,568600,182,0,154,0,0
31/480/32,412600,566700,29,0,495,0,0
31/480/33,412600,566800,153,0,0,0,0
31/480/48,412300,568700,134,0,259,1,0
31/480/54,413400,567500,455,0,0,0,0
31/480/57,411600,567300,0,0,252,0,0
31/480/7000,414900,568600,24,0,0,0,0
31/480/7001,413800,568300,1,0,166,0,0
31/499/1,415200,573500,0,0,277,2,0
31/499/4,417000,573500,168,0,2255,0,0
31/499/85,417500,575600,206,0,980,0,0
31/499/91,413700,565200,22,0,0,0,0
31/499/92,414300,574700,137,0,490,0,0
31/499/94,414500,573800,13,0,89,0,0
31/499/96,413400,575500,132,9,0,0,0
31/499/98,416500,576800,0,5,0,3,0
31/499/100,414300,576200,105,0,376,0,0
31/499/101,413410,577110,384,0,186,0,0
31/499/102,415800,576300,78,0,0,0,0
31/499/103,416900,577000,69,0,575,0,0
31/499/105,415600,577500,147,0,226,0,0
31/499/106,415000,577400,159,0,2068,0,0
31/499/108,412000,575300,68,0,594,0,0
